Menge;AccountingMonth;Produktionsstandort;Vertriebsweg;Landeskürzel;Land;Gruppe
8;201608;Standort1;direkt;MY;Malaysia;3
1;201608;Standort1;indirekt;IN;Indien;3
2;201608;Standort1;direkt;TR;Türkei;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
10;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201609;Standort1;direkt;TR;Türkei;3
1;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
30;201608;Standort1;direkt;ID;Indonesien;3
1;201610;Standort1;direkt;KW;Kuwait;3
20;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201608;Standort1;direkt;MY;Malaysia;3
8;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201608;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201608;Standort1;direkt;DE;Deutschland;1
2;201608;Standort1;direkt;DE;Deutschland;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201609;Standort1;direkt;DE;Deutschland;3
2;201608;Standort1;direkt;TR;Türkei;3
2;201608;Standort1;direkt;TR;Türkei;3
3;201608;Standort1;direkt;TR;Türkei;3
2;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
12;201608;Standort1;direkt;DE;Deutschland;3
2;201608;Standort1;direkt;DE;Deutschland;3
1;201608;Standort1;direkt;DE;Deutschland;3
2;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201608;Standort1;direkt;DE;Deutschland;3
3;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201608;Standort1;direkt;GB;Vereinigtes Königreich;5
3;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201608;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201608;Standort1;indirekt;IN;Indien;3
211;201609;Standort1;direkt;QA;Qatar;3
120;201609;Standort1;direkt;QA;Qatar;3
321;201609;Standort1;direkt;QA;Qatar;3
226;201609;Standort1;direkt;QA;Qatar;3
287;201610;Standort1;direkt;QA;Qatar;3
177;201610;Standort1;direkt;QA;Qatar;3
181;201612;Standort1;direkt;QA;Qatar;3
106;201612;Standort1;direkt;QA;Qatar;3
336;201705;Standort1;direkt;QA;Qatar;3
219;201705;Standort1;direkt;QA;Qatar;3
63;201701;Standort1;direkt;QA;Qatar;3
36;201701;Standort1;direkt;QA;Qatar;3
301;201704;Standort1;direkt;QA;Qatar;3
210;201704;Standort1;direkt;QA;Qatar;3
3;201608;Standort1;direkt;QA;Qatar;3
12;201608;Standort1;direkt;QA;Qatar;3
25;201608;Standort1;direkt;QA;Qatar;3
4;201608;Standort1;direkt;QA;Qatar;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201609;Standort1;direkt;QA;Qatar;3
1;201609;Standort1;direkt;QA;Qatar;3
2;201609;Standort1;direkt;QA;Qatar;3
6;201609;Standort1;direkt;KW;Kuwait;3
6;201609;Standort1;direkt;KW;Kuwait;3
1;201609;Standort1;direkt;QA;Qatar;3
1;201609;Standort1;direkt;QA;Qatar;3
1;201609;Standort1;direkt;QA;Qatar;3
1;201609;Standort1;direkt;QA;Qatar;3
2;201610;Standort1;direkt;GB;Vereinigtes Königreich;5
4;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;KW;Kuwait;3
14;201611;Standort1;direkt;SG;Singapur;3
4;201609;Standort1;direkt;DE;Deutschland;3
2;201609;Standort1;direkt;SG;Singapur;3
17;201609;Standort1;direkt;KW;Kuwait;3
145;201610;Standort1;direkt;QA;Qatar;3
76;201610;Standort1;direkt;QA;Qatar;3
2;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;DE;Deutschland;3
1;201609;Standort1;direkt;DE;Deutschland;3
1;201611;Standort1;direkt;DE;Deutschland;3
1;201610;Standort1;direkt;TR;Türkei;3
2;201610;Standort1;direkt;TR;Türkei;3
1;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
8;201612;Standort1;direkt;DE;Deutschland;3
2;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201609;Standort1;direkt;MY;Malaysia;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201610;Standort1;direkt;TR;Türkei;3
29;201610;Standort1;direkt;MY;Malaysia;3
10;201610;Standort1;direkt;MY;Malaysia;3
2;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201609;Standort1;direkt;KW;Kuwait;3
9;201609;Standort1;direkt;KW;Kuwait;3
4;201609;Standort1;direkt;ID;Indonesien;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;5
50;201611;Standort1;direkt;MY;Malaysia;1
8;201610;Standort1;direkt;MY;Malaysia;1
2;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;MY;Malaysia;3
1;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201609;Standort1;direkt;GB;Vereinigtes Königreich;3
13;201610;Standort1;direkt;SG;Singapur;3
1;201610;Standort1;direkt;SG;Singapur;3
1;201611;Standort1;direkt;MY;Malaysia;1
102;201611;Standort1;direkt;MY;Malaysia;1
59;201611;Standort1;direkt;MY;Malaysia;1
1;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201610;Standort1;direkt;GB;Vereinigtes Königreich;5
6;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201609;Standort1;direkt;DE;Deutschland;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;MY;Malaysia;1
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
33;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201611;Standort1;direkt;ID;Indonesien;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
5;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201610;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
2;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
20;201611;Standort1;direkt;MY;Malaysia;1
4;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201611;Standort1;direkt;ID;Indonesien;3
2;201611;Standort1;direkt;MY;Malaysia;3
1;201611;Standort1;direkt;MY;Malaysia;3
1;201611;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201611;Standort1;direkt;MY;Malaysia;3
13;201611;Standort1;direkt;TR;Türkei;3
4;201611;Standort1;direkt;DE;Deutschland;1
1;201611;Standort1;direkt;TR;Türkei;3
4;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
48;201612;Standort1;direkt;KW;Kuwait;3
8;201611;Standort1;direkt;KW;Kuwait;3
34;201611;Standort1;direkt;KW;Kuwait;3
43;201612;Standort1;direkt;KW;Kuwait;3
26;201612;Standort1;direkt;KW;Kuwait;3
151;201612;Standort1;direkt;KW;Kuwait;3
43;201612;Standort1;direkt;KW;Kuwait;3
26;201612;Standort1;direkt;KW;Kuwait;3
141;201612;Standort1;direkt;KW;Kuwait;3
10;201612;Standort1;direkt;KW;Kuwait;3
26;201701;Standort1;direkt;KW;Kuwait;3
17;201701;Standort1;direkt;KW;Kuwait;3
20;201701;Standort1;direkt;KW;Kuwait;3
6;201701;Standort1;direkt;KW;Kuwait;3
35;201701;Standort1;direkt;KW;Kuwait;3
116;201701;Standort1;direkt;KW;Kuwait;3
43;201702;Standort1;direkt;KW;Kuwait;3
26;201702;Standort1;direkt;KW;Kuwait;3
151;201702;Standort1;direkt;KW;Kuwait;3
44;201703;Standort1;direkt;KW;Kuwait;3
24;201703;Standort1;direkt;KW;Kuwait;3
152;201703;Standort1;direkt;KW;Kuwait;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;DE;Deutschland;1
3;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
14;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201611;Standort1;direkt;TR;Türkei;3
31;201701;Standort1;direkt;QA;Qatar;3
71;201701;Standort1;direkt;QA;Qatar;3
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201612;Standort1;direkt;DE;Deutschland;3
3;201612;Standort1;direkt;DE;Deutschland;3
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
2;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
48;201612;Standort1;direkt;TR;Türkei;3
35;201612;Standort1;direkt;TR;Türkei;3
57;201612;Standort1;direkt;TR;Türkei;3
12;201612;Standort1;direkt;TR;Türkei;3
34;201612;Standort1;direkt;TR;Türkei;3
5;201612;Standort1;direkt;TR;Türkei;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
108;201612;Standort1;direkt;ID;Indonesien;3
42;201612;Standort1;direkt;TR;Türkei;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;ID;Indonesien;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
4;201701;Standort1;direkt;TR;Türkei;3
16;201701;Standort1;direkt;TR;Türkei;3
7;201702;Standort1;direkt;TR;Türkei;3
3;201702;Standort1;direkt;TR;Türkei;3
1;201701;Standort1;direkt;TR;Türkei;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201612;Standort1;direkt;MY;Malaysia;3
6;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
43;201612;Standort1;direkt;QA;Qatar;3
28;201612;Standort1;direkt;QA;Qatar;3
1;201701;Standort1;direkt;DE;Deutschland;3
196;201702;Standort1;direkt;QA;Qatar;3
42;201702;Standort1;direkt;QA;Qatar;3
2;201612;Standort1;direkt;MY;Malaysia;1
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
100;201612;Standort1;direkt;ID;Indonesien;1
6;201701;Standort1;direkt;DE;Deutschland;1
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201701;Standort1;direkt;QA;Qatar;3
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;3
166;201702;Standort1;direkt;TR;Türkei;3
88;201701;Standort1;direkt;TR;Türkei;3
52;201701;Standort1;direkt;TR;Türkei;3
10;201701;Standort1;direkt;TR;Türkei;3
110;201701;Standort1;direkt;TR;Türkei;3
21;201701;Standort1;direkt;TR;Türkei;3
12;201701;Standort1;direkt;TR;Türkei;3
17;201701;Standort1;direkt;TR;Türkei;3
2;201701;Standort1;direkt;QA;Qatar;3
1;201612;Standort1;direkt;MY;Malaysia;3
1;201612;Standort1;direkt;MY;Malaysia;3
3;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
25;201702;Standort1;direkt;KW;Kuwait;3
51;201702;Standort1;direkt;KW;Kuwait;3
15;201702;Standort1;direkt;KW;Kuwait;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
12;201702;Standort1;direkt;TR;Türkei;3
6;201702;Standort1;direkt;TR;Türkei;3
11;201702;Standort1;direkt;TR;Türkei;3
17;201701;Standort1;direkt;TR;Türkei;3
9;201701;Standort1;direkt;ID;Indonesien;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201706;Standort1;direkt;TR;Türkei;3
0;201704;Standort1;direkt;TR;Türkei;3
0;201704;Standort1;direkt;TR;Türkei;3
1;201702;Standort1;direkt;TR;Türkei;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201701;Standort1;direkt;MY;Malaysia;3
2;201702;Standort1;direkt;DE;Deutschland;5
8;201702;Standort1;direkt;DE;Deutschland;1
1;201612;Standort1;direkt;GB;Vereinigtes Königreich;5
3;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;DE;Deutschland;1
4;201703;Standort1;direkt;KW;Kuwait;3
4;201703;Standort1;direkt;KW;Kuwait;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
200;201702;Standort1;direkt;ID;Indonesien;1
200;201702;Standort1;direkt;ID;Indonesien;1
200;201701;Standort1;direkt;ID;Indonesien;1
99;201703;Standort1;direkt;QA;Qatar;3
65;201703;Standort1;direkt;QA;Qatar;3
115;201703;Standort1;direkt;QA;Qatar;3
48;201703;Standort1;direkt;QA;Qatar;3
86;201703;Standort1;direkt;QA;Qatar;3
6;201702;Standort1;direkt;DE;Deutschland;3
291;201703;Standort1;direkt;QA;Qatar;3
155;201703;Standort1;direkt;QA;Qatar;3
80;201702;Standort1;direkt;QA;Qatar;3
82;201702;Standort1;direkt;QA;Qatar;3
2;201702;Standort1;direkt;DE;Deutschland;3
9;201702;Standort1;direkt;DE;Deutschland;5
3;201703;Standort1;direkt;KW;Kuwait;3
1;201703;Standort1;direkt;KW;Kuwait;3
3;201703;Standort1;direkt;KW;Kuwait;3
102;201703;Standort1;direkt;TR;Türkei;3
65;201703;Standort1;direkt;TR;Türkei;3
26;201703;Standort1;direkt;DE;Deutschland;3
4;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201701;Standort1;indirekt;IN;Indien;3
3;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
5;201702;Standort1;direkt;DE;Deutschland;1
2;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
25;201704;Standort1;direkt;KW;Kuwait;3
36;201704;Standort1;direkt;KW;Kuwait;3
86;201901;Standort1;direkt;QA;Qatar;3
282;201901;Standort1;direkt;QA;Qatar;3
248;201812;Standort1;direkt;QA;Qatar;3
192;201812;Standort1;direkt;QA;Qatar;3
23;201811;Standort1;direkt;QA;Qatar;3
70;201811;Standort1;direkt;QA;Qatar;3
8;201811;Standort1;direkt;QA;Qatar;3
140;201811;Standort1;direkt;QA;Qatar;3
13;201811;Standort1;direkt;QA;Qatar;3
71;201808;Standort1;direkt;QA;Qatar;3
159;201808;Standort1;direkt;QA;Qatar;3
6;201808;Standort1;direkt;QA;Qatar;3
65;201806;Standort1;direkt;QA;Qatar;3
115;201806;Standort1;direkt;QA;Qatar;3
35;201806;Standort1;direkt;QA;Qatar;3
106;201806;Standort1;direkt;QA;Qatar;3
131;201804;Standort1;direkt;QA;Qatar;3
241;201804;Standort1;direkt;QA;Qatar;3
80;201802;Standort1;direkt;QA;Qatar;3
121;201802;Standort1;direkt;QA;Qatar;3
68;201802;Standort1;direkt;QA;Qatar;3
128;201802;Standort1;direkt;QA;Qatar;3
75;201712;Standort1;direkt;QA;Qatar;3
117;201712;Standort1;direkt;QA;Qatar;3
53;201707;Standort1;direkt;QA;Qatar;3
91;201707;Standort1;direkt;QA;Qatar;3
57;201706;Standort1;direkt;QA;Qatar;3
95;201706;Standort1;direkt;QA;Qatar;3
57;201706;Standort1;direkt;QA;Qatar;3
95;201706;Standort1;direkt;QA;Qatar;3
71;201704;Standort1;direkt;QA;Qatar;3
41;201703;Standort1;direkt;QA;Qatar;3
3;201702;Standort1;direkt;DE;Deutschland;1
36;201702;Standort1;direkt;TR;Türkei;3
17;201702;Standort1;direkt;TR;Türkei;3
4;201704;Standort1;direkt;SG;Singapur;3
15;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201701;Standort1;direkt;GB;Vereinigtes Königreich;5
379;201704;Standort1;direkt;QA;Qatar;3
259;201704;Standort1;direkt;QA;Qatar;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201702;Standort1;direkt;TR;Türkei;1
6;201702;Standort1;direkt;TR;Türkei;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
11;201702;Standort1;direkt;MY;Malaysia;3
350;201803;Standort1;direkt;QA;Qatar;3
278;201803;Standort1;direkt;QA;Qatar;3
531;201706;Standort1;direkt;QA;Qatar;3
383;201706;Standort1;direkt;QA;Qatar;3
544;201806;Standort1;direkt;QA;Qatar;3
371;201806;Standort1;direkt;QA;Qatar;3
448;201809;Standort1;direkt;QA;Qatar;3
217;201809;Standort1;direkt;QA;Qatar;3
2;201703;Standort1;direkt;MY;Malaysia;3
4;201702;Standort1;direkt;MY;Malaysia;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;SG;Singapur;3
3;201703;Standort1;direkt;DE;Deutschland;1
4;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201701;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201702;Standort1;direkt;MY;Malaysia;3
2;201702;Standort1;direkt;MY;Malaysia;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201702;Standort1;direkt;GB;Vereinigtes Königreich;7
2;201702;Standort1;direkt;GB;Vereinigtes Königreich;7
4;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
54;201702;Standort1;direkt;TR;Türkei;3
72;201702;Standort1;direkt;TR;Türkei;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201703;Standort1;direkt;DE;Deutschland;3
3;201704;Standort1;direkt;DE;Deutschland;3
1;201704;Standort1;direkt;QA;Qatar;3
1;201705;Standort1;direkt;QA;Qatar;3
2;201704;Standort1;direkt;QA;Qatar;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;5
20;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201703;Standort1;direkt;DE;Deutschland;3
3;201703;Standort1;direkt;DE;Deutschland;3
3;201703;Standort1;direkt;DE;Deutschland;3
7;201702;Standort1;direkt;TR;Türkei;3
3;201704;Standort1;direkt;DE;Deutschland;3
3;201703;Standort1;direkt;DE;Deutschland;3
1;201703;Standort1;direkt;DE;Deutschland;3
6;201702;Standort1;direkt;TR;Türkei;3
8;201703;Standort1;direkt;TR;Türkei;3
3;201703;Standort1;direkt;DE;Deutschland;3
1;201702;Standort1;direkt;DE;Deutschland;3
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
100;201704;Standort1;direkt;ID;Indonesien;1
200;201703;Standort1;direkt;ID;Indonesien;1
2;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
37;201703;Standort1;direkt;TR;Türkei;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;5
7;201703;Standort1;direkt;DE;Deutschland;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;7
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;7
4;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
20;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201703;Standort1;direkt;DE;Deutschland;1
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201704;Standort1;direkt;GB;Vereinigtes Königreich;7
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;7
4;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201703;Standort1;direkt;DE;Deutschland;1
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;5
16;201703;Standort1;direkt;TR;Türkei;3
6;201704;Standort1;direkt;QA;Qatar;3
6;201704;Standort1;direkt;QA;Qatar;3
3;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201702;Standort1;direkt;GB;Vereinigtes Königreich;3
50;201704;Standort1;direkt;TR;Türkei;3
40;201704;Standort1;direkt;TR;Türkei;3
40;201704;Standort1;direkt;TR;Türkei;3
50;201703;Standort1;direkt;TR;Türkei;3
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;5
2;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201703;Standort1;direkt;ID;Indonesien;3
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201704;Standort1;direkt;MY;Malaysia;3
3;201705;Standort1;direkt;MY;Malaysia;3
3;201705;Standort1;direkt;MY;Malaysia;3
11;201704;Standort1;direkt;MY;Malaysia;3
1;201705;Standort1;direkt;GB;Vereinigtes Königreich;5
1;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201704;Standort1;direkt;GB;Vereinigtes Königreich;3
20;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201706;Standort1;direkt;GB;Vereinigtes Königreich;7
9;201704;Standort1;direkt;DE;Deutschland;5
9;201704;Standort1;direkt;DE;Deutschland;5
16;201705;Standort1;direkt;MY;Malaysia;3
14;201706;Standort1;direkt;MY;Malaysia;3
2;201706;Standort1;direkt;MY;Malaysia;3
7;201705;Standort1;direkt;TR;Türkei;3
13;201705;Standort1;direkt;TR;Türkei;3
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;5
3;201705;Standort1;direkt;KW;Kuwait;3
3;201705;Standort1;direkt;KW;Kuwait;3
7;201704;Standort1;direkt;MY;Malaysia;1
1;201703;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
4;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
1;201705;Standort1;direkt;QA;Qatar;3
1;201705;Standort1;direkt;QA;Qatar;3
1;201705;Standort1;direkt;QA;Qatar;3
1;201704;Standort1;direkt;KW;Kuwait;7
1;201705;Standort1;direkt;GB;Vereinigtes Königreich;3
2;201704;Standort1;direkt;MY;Malaysia;7
3;201705;Standort1;direkt;KW;Kuwait;3
3;201705;Standort1;direkt;KW;Kuwait;3
1;201705;Standort1;direkt;GB;Vereinigtes Königreich;5
63;201706;Standort1;direkt;TR;Türkei;3
6;201706;Standort1;direkt;GB;Vereinigtes Königreich;3
3;201704;Standort1;direkt;DE;Deutschland;3
2;201704;Standort1;direkt;DE;Deutschland;3
8;201705;Standort1;indirekt;IN;Indien;3
2;201705;Standort1;indirekt;IN;Indien;5
1;201705;Standort1;direkt;DE;Deutschland;3
1;201705;Standort1;direkt;MY;Malaysia;3
1;201705;Standort1;direkt;MY;Malaysia;3
42;201705;Standort1;direkt;ID;Indonesien;3
2;201706;Standort1;direkt;GB;Vereinigtes Königreich;3
6;201705;Standort1;direkt;TR;Türkei;3
4;201704;Standort1;direkt;GB;Vereinigtes Königreich;7
2;201704;Standort1;direkt;GB;Vereinigtes Königreich;7
